k,Name,in_iM,gene_weight,Regulator,Function,Category
38,SG_5,False,0.1006058125,,Single Gene iModulon 5,Single Gene
40,KstR2,False,-0.06387793380000001,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
47,SG_7,False,-0.0386952894,,Single Gene iModulon 7,Single Gene
79,WhiB4/IdeR,False,0.033630813,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
43,LysG,False,0.0323102527,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
60,Rv0681,False,0.029791635900000002,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
75,Unc_9,False,0.028249861,,Uncharacterized iModulon 9,Uncharacterized
39,SigC,False,0.027979912000000003,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
52,DevR-2,False,-0.0272213402,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
68,Sulfur Metabolism,False,0.0266902555,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
6,MarR,False,-0.024971407600000002,marR,Transcription factor that regulates the response to acid stress,Acid Stress
32,Unc_3,False,0.0228460713,,Uncharacterized iModulon 3,Uncharacterized
73,SG_11,False,0.022081438300000002,,Single Gene iModulon 11,Single Gene
61,Nucleic Acid Hydrolysis ,False,-0.0215374431,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
65,SG_10,False,0.0210006526,,Single Gene iModulon 10,Single Gene
70,Lsr2,False,0.0205065459,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
27,Unc_2,False,-0.0198159633,,Uncharacterized iModulon 2,Uncharacterized
14,SG_2,False,-0.0195381664,,Single Gene iModulon 2,Single Gene
41,Unc_5,False,0.0188845248,,Uncharacterized iModulon 5,Uncharacterized
10,RicR,False,0.0187505793,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
4,WhiB4,False,-0.0183944727,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
11,EccE1 KO,False,-0.0180938474,,Single Gene iModulon that captures EccE1 knockout,KO
62,Rv2488c,False,0.017316169200000002,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
9,SigK,False,-0.014797563500000001,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
34,MbcA+Rv3249c+Rv3066,False,0.014246383100000001,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
36,Fumarate Reductase,False,0.013530516400000001,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
12,Mycofactocin Synthesis Pathway,False,-0.013507245900000001,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
78,Positive Regulation of Growth,False,-0.0134661612,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
20,FasR,False,0.0133916625,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
46,Rv2621c,False,-0.013208238,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
44,SG_6,False,-0.0126605089,,Single Genes iModulon 6,Single Gene
18,Unc_1,False,0.0119025656,,Uncharacterized iModulon 1,Uncharacterized
0,SigH,False,0.0116092077,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
54,Unc_7,False,-0.011210480200000001,,Uncharacterized iModulon 7,Uncharacterized
30,HPT-2b Induced,False,-0.011104993300000001,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
69,Rv0135+Rv1019,False,-0.010734685400000001,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
58,Zur,False,-0.0105058906,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
49,Rv1828/SigH,False,0.010313674,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
23,PrpR,False,-0.0101835402,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
71,PDIM;PGL Synthesis,False,-0.010162167100000001,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
48,Leucine Related,False,0.0099451343,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
72,Unc_8,False,0.009895156,,Uncharacterized iModulon 8,Uncharacterized
45,SigD,False,0.0098281924,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
77,Central Carbon Metabolism,False,-0.0097334119,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
42,Nicotinate Metabolism,False,0.0097223689,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
16,Mce3R,False,0.0094206748,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
8,IdeR,False,-0.009012276000000001,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
51,PhoP,False,0.008734283,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
3,PyrR,False,-0.0086570199,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
66,M-box,False,0.008635097900000001,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
64,Mce1R,False,0.0083955008,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
