,name,x,y,cog,color,link
meta,start,0.06342877390405349,,,,
Rv0001,dnaA,1,-0.0023624266,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0057006651,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.015814735,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,-0.010952915700000001,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.0093942195,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.008986295,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.005235479800000001,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,-0.0159683925,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.0096069429,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,5.66118e-05,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,0.000294205,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0168291196,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0028694653,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.005715338800000001,Transcription,#000000,
Rv0015c,pknA,17467,-0.0047012407,Transcription,#000000,
Rv0016c,pbpA,18759,-0.0057105865,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,8.17822e-05,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0082867795,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0075652323,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.0060618646,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.0097565853,Function unknown,#0000ff,
Rv0022c,whiB5,27023,0.0081751448,Transcription,#000000,
Rv0023,Rv0023,27595,1.24541e-05,Transcription,#000000,
Rv0024,Rv0024,28362,0.0035586113000000003,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0068202953,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0100873109,Function unknown,#0000ff,
Rv0027,Rv0027,31189,-0.0036996984,Function unknown,#0000ff,
Rv0028,Rv0028,31514,0.001096441,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0017181628000000001,No COG annotation,#00bfbf,
