k,Name,in_iM,gene_weight,Regulator,Function,Category
65,SG_10,True,0.5249689409,,Single Gene iModulon 10,Single Gene
15,BkaR,False,-0.0392536631,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
70,Lsr2,False,0.0382040949,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
12,Mycofactocin Synthesis Pathway,False,0.037544831,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
33,SG_4,False,-0.0345466902,,Single Gene iModulon 4,Single Gene
48,Leucine Related,False,0.033815624100000004,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
44,SG_6,False,-0.0247868875,,Single Genes iModulon 6,Single Gene
51,PhoP,False,0.022770406,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
19,WhiB6,False,-0.021766223300000002,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
11,EccE1 KO,False,0.021416340500000002,,Single Gene iModulon that captures EccE1 knockout,KO
9,SigK,False,0.0212490202,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
42,Nicotinate Metabolism,False,0.0208335124,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
76,SG_13,False,0.0187182607,,Single Gene iModulon 13,Single Gene
32,Unc_3,False,0.0178591778,,Uncharacterized iModulon 3,Uncharacterized
26,EspL KO,False,0.0169695185,,Single Gene iModulon that captures EspL knockout,KO
47,SG_7,False,-0.0168435519,,Single Gene iModulon 7,Single Gene
8,IdeR,False,-0.0164905613,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
73,SG_11,False,-0.0155129858,,Single Gene iModulon 11,Single Gene
41,Unc_5,False,-0.014705476600000001,,Uncharacterized iModulon 5,Uncharacterized
43,LysG,False,-0.013678906900000001,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
52,DevR-2,False,0.0130383284,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
4,WhiB4,False,-0.011998965,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
