,name,x,y,cog,color,link
meta,start,0.07689192695595799,,,,
Rv0001,dnaA,1,-0.0008947569,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0005365262,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.0042396802,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0044326954000000005,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.009819214000000001,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,0.0084267794,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,0.0017554189,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.0131715905,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,0.0074178219000000005,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.0238451901,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0037065544,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,0.0039421138,Function unknown,#0000ff,
Rv0013,trpG,14914,0.0043016566,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0095661045,Transcription,#000000,
Rv0015c,pknA,17467,-0.0016748498,Transcription,#000000,
Rv0016c,pbpA,18759,-0.0029197363,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0116067622,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0022132401,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0065491741,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.0032292403,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.0029117254,Function unknown,#0000ff,
Rv0022c,whiB5,27023,0.0159580813,Transcription,#000000,
Rv0023,Rv0023,27595,-0.0011439327,Transcription,#000000,
Rv0024,Rv0024,28362,0.0045101088,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0038311817,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0026973739,Function unknown,#0000ff,
Rv0027,Rv0027,31189,-0.0058757764,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0096063272,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0018083355,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,-0.0009049611000000001,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0135955803,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0006429560000000001,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,-0.0198688293,Function unknown,#0000ff,
Rv0035,fadD34,37259,-0.0296863397,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.0007420308,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,0.004782438,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0035244954,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.0082723393,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.0011337053000000001,Function unknown,#0000ff,
Rv0041,leuS,43562,0.0030670914000000002,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0123441735,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0056465776,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0128011626,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.0061084654000000006,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,0.012755623700000001,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,0.0149725585,Transcription,#000000,
Rv0048c,Rv0048c,51828,-0.0075571895,Function unknown,#0000ff,
Rv0049,Rv0049,52831,-0.0077040738,Function unknown,#0000ff,
Rv0050,ponA1,53663,-0.0018497952,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,-0.0042558121,Function unknown,#0000ff,
Rv0052,Rv0052,57410,-0.007424675,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.0137335496,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,-0.002026003,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,0.00763115,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.0022225928,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,-0.0039589523000000005,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,0.0050050233000000005,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,-0.0050750493,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,0.0054437668,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0078994749,No COG annotation,#00bfbf,
Rv0062,celA1,65552,0.011592265800000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.021194477700000002,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-4.00152e-05,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,-0.0019979092,Function unknown,#0000ff,
Rv0064A,vapB1,71589,0.014510476500000001,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,0.0033026331,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,-0.0059892797,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,0.0066015574,Transcription,#000000,
Rv0068,Rv0068,75301,0.0222853686,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,-0.0327481561,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,-0.0290114858,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,0.00035476100000000004,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,0.0074458029,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,0.0062339146,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,-0.0043795715,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,-0.0096976661,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,0.0092400663,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,-0.0086021159,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,0.0260522464,Transcription,#000000,
Rv0078A,Rv0078A,87208,0.0089924358,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,0.0023139824,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,-0.006846652000000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,-0.00031822830000000004,Transcription,#000000,
Rv0081,Rv0081,89575,-0.0043313096,Transcription,#000000,
Rv0082,Rv0082,89924,-0.0019045617000000002,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,-0.0042943241,Energy production and conversion,#708090,
Rv0084,hycD,92328,-0.0012330044000000001,Energy production and conversion,#708090,
Rv0085,hycP,93289,0.0027078872,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.0057681368,Energy production and conversion,#708090,
Rv0087,hycE,95414,-0.0103937262,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,-0.0070352850000000005,Function unknown,#0000ff,
Rv0089,Rv0089,97758,0.0049584038,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,0.0041393751,Function unknown,#0000ff,
