k,Name,in_iM,gene_weight,Regulator,Function,Category
35,Unc_4,False,0.020094653400000002,,Uncharacterized iModulon 4,Uncharacterized
32,Unc_3,False,-0.014833520000000001,,Uncharacterized iModulon 3,Uncharacterized
70,Lsr2,False,-0.0144996844,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
78,Positive Regulation of Growth,False,-0.0144935315,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
20,FasR,False,-0.0144882168,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
46,Rv2621c,False,0.0135712963,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
27,Unc_2,False,-0.0131747279,,Uncharacterized iModulon 2,Uncharacterized
1,Polyketide Synthase Complex,False,-0.0125443329,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
28,WhiB1,False,-0.011400266000000001,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
17,VirS,False,0.010837573100000001,virS,Transcription factor that is activated and responds to acidic environments,Redox
4,WhiB4,False,-0.0102768717,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
47,SG_7,False,0.0098164108,,Single Gene iModulon 7,Single Gene
34,MbcA+Rv3249c+Rv3066,False,0.0093655823,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
51,PhoP,False,-0.0089424007,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
31,ArgR,False,-0.008847651100000001,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
24,Salicylate Induced,False,0.008511042,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
21,MprA,False,0.0078757892,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
67,Peptidoglycan Biosynthesis,False,-0.0078489636,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
33,SG_4,False,0.007583639200000001,,Single Gene iModulon 4,Single Gene
53,Rv1776c+WhiB4,False,0.007428992200000001,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
11,EccE1 KO,False,0.007095814000000001,,Single Gene iModulon that captures EccE1 knockout,KO
54,Unc_7,False,0.0068836649,,Uncharacterized iModulon 7,Uncharacterized
2,IniR,False,0.0066857352,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
22,SG_3,False,0.0066147985000000005,,Single Gene iModulon 3,Single Gene
40,KstR2,False,-0.0065100385,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
6,MarR,False,-0.0064432951,marR,Transcription factor that regulates the response to acid stress,Acid Stress
73,SG_11,False,-0.0060547811,,Single Gene iModulon 11,Single Gene
76,SG_13,False,-0.0060428272,,Single Gene iModulon 13,Single Gene
26,EspL KO,False,0.006019771100000001,,Single Gene iModulon that captures EspL knockout,KO
0,SigH,False,-0.0059304644,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
29,Blal,False,0.005885273900000001,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
60,Rv0681,False,0.0056712119000000005,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
68,Sulfur Metabolism,False,-0.0054473485,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
71,PDIM;PGL Synthesis,False,-0.0052333436,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
13,SG_1,False,-0.0051276861,,Single Gene iModulon 1,Single Gene
72,Unc_8,False,0.0050358053000000005,,Uncharacterized iModulon 8,Uncharacterized
66,M-box,False,0.0048769944,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
7,GroEL-GroES Complex,False,0.0047795634,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
16,Mce3R,False,-0.004700160100000001,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
42,Nicotinate Metabolism,False,-0.0046581302,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
19,WhiB6,False,-0.0045835666,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
12,Mycofactocin Synthesis Pathway,False,-0.0044919424,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
23,PrpR,False,0.0044827539,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
18,Unc_1,False,-0.0044410214,,Uncharacterized iModulon 1,Uncharacterized
8,IdeR,False,-0.0041863065000000005,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
55,WhiB7,False,-0.0041245764,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
65,SG_10,False,-0.0040133469,,Single Gene iModulon 10,Single Gene
14,SG_2,False,0.0037078557,,Single Gene iModulon 2,Single Gene
45,SigD,False,0.0036168623000000003,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
9,SigK,False,-0.0035649012,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
74,SG_12,False,-0.0035290134000000003,,Single Gene iModulon 12,Single Gene
50,Unc_6,False,0.0032129673000000003,,Uncharacterized iModulon 6,Uncharacterized
77,Central Carbon Metabolism,False,0.0032124811,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
3,PyrR,False,0.0031908187,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
25,Rv0078+Rv2034,False,-0.0030699254,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
69,Rv0135+Rv1019,False,-0.0027433417,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
64,Mce1R,False,0.0027034470000000003,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
