k,Name,in_iM,gene_weight,Regulator,Function,Category
64,Mce1R,True,0.1235268486,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
36,Fumarate Reductase,False,-0.0342186389,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
18,Unc_1,False,-0.0329922912,,Uncharacterized iModulon 1,Uncharacterized
35,Unc_4,False,-0.0205671413,,Uncharacterized iModulon 4,Uncharacterized
37,Rv3095,False,0.019662491900000002,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
3,PyrR,False,-0.0185462094,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
73,SG_11,False,-0.016778784,,Single Gene iModulon 11,Single Gene
39,SigC,False,-0.0149543399,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
68,Sulfur Metabolism,False,0.0147698531,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
21,MprA,False,-0.014407327900000001,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
24,Salicylate Induced,False,0.0143161157,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
7,GroEL-GroES Complex,False,0.013991058800000001,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
79,WhiB4/IdeR,False,-0.013714167800000001,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
62,Rv2488c,False,0.0135589114,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
26,EspL KO,False,-0.0124178523,,Single Gene iModulon that captures EspL knockout,KO
34,MbcA+Rv3249c+Rv3066,False,0.0118687464,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
1,Polyketide Synthase Complex,False,0.0116528792,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
44,SG_6,False,-0.0111104512,,Single Genes iModulon 6,Single Gene
32,Unc_3,False,0.0110389231,,Uncharacterized iModulon 3,Uncharacterized
8,IdeR,False,-0.0102385415,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
20,FasR,False,0.0101644269,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
63,SG_9,False,-0.0099881445,,Single Gene iModulon 9,Single Gene
54,Unc_7,False,0.0098703583,,Uncharacterized iModulon 7,Uncharacterized
40,KstR2,False,-0.009764862000000001,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
0,SigH,False,0.0094068498,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
16,Mce3R,False,0.009006439100000001,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
69,Rv0135+Rv1019,False,-0.0086924411,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
77,Central Carbon Metabolism,False,0.008299425000000001,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
17,VirS,False,-0.0078871866,virS,Transcription factor that is activated and responds to acidic environments,Redox
30,HPT-2b Induced,False,-0.007738822100000001,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
6,MarR,False,0.0077034451,marR,Transcription factor that regulates the response to acid stress,Acid Stress
15,BkaR,False,0.0076853629,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
42,Nicotinate Metabolism,False,0.007473130000000001,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
12,Mycofactocin Synthesis Pathway,False,0.0071652861,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
49,Rv1828/SigH,False,-0.007112062200000001,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
72,Unc_8,False,-0.0064780493,,Uncharacterized iModulon 8,Uncharacterized
67,Peptidoglycan Biosynthesis,False,0.0064553657,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
33,SG_4,False,0.0063910916,,Single Gene iModulon 4,Single Gene
27,Unc_2,False,-0.0059676926,,Uncharacterized iModulon 2,Uncharacterized
51,PhoP,False,0.0055541240000000006,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
48,Leucine Related,False,0.0055261542,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
43,LysG,False,-0.0051567959,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
29,Blal,False,0.0050487681,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
55,WhiB7,False,0.0050389757,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
23,PrpR,False,0.0047361645,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
4,WhiB4,False,0.0045719548,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
61,Nucleic Acid Hydrolysis ,False,0.0044856302,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
9,SigK,False,-0.0043759834,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
56,Fatty Acid Biosynthesis,False,0.0042785158,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
13,SG_1,False,0.0041104197,,Single Gene iModulon 1,Single Gene
19,WhiB6,False,-0.0039751966000000005,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
47,SG_7,False,0.0038398437,,Single Gene iModulon 7,Single Gene
45,SigD,False,-0.0038045575000000002,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
22,SG_3,False,-0.0036033844,,Single Gene iModulon 3,Single Gene
14,SG_2,False,0.0035074094,,Single Gene iModulon 2,Single Gene
46,Rv2621c,False,0.0034519151000000003,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
11,EccE1 KO,False,0.0030993659,,Single Gene iModulon that captures EccE1 knockout,KO
52,DevR-2,False,0.0030836803,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
28,WhiB1,False,-0.0027240205,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
74,SG_12,False,-0.0026603806,,Single Gene iModulon 12,Single Gene
76,SG_13,False,-0.0026477086,,Single Gene iModulon 13,Single Gene
58,Zur,False,0.0024039785,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
75,Unc_9,False,0.0021323636,,Uncharacterized iModulon 9,Uncharacterized
5,DevR-1,False,0.0021079771,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
25,Rv0078+Rv2034,False,-0.0019217720000000002,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
2,IniR,False,-0.0018801902,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
66,M-box,False,0.0018144784000000001,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
71,PDIM;PGL Synthesis,False,0.0015708478,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
53,Rv1776c+WhiB4,False,-0.0012803309,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
41,Unc_5,False,-0.0008023976,,Uncharacterized iModulon 5,Uncharacterized
60,Rv0681,False,0.0007551824,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
65,SG_10,False,0.0006235225,,Single Gene iModulon 10,Single Gene
70,Lsr2,False,-0.0005592015,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
50,Unc_6,False,0.0005535399,,Uncharacterized iModulon 6,Uncharacterized
31,ArgR,False,0.0005334499000000001,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
38,SG_5,False,-0.0004339203,,Single Gene iModulon 5,Single Gene
59,Rv0576,False,-0.0003654214,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
78,Positive Regulation of Growth,False,0.0001902236,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
10,RicR,False,-0.0001621402,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
57,SG_8,False,-9.682110000000001e-05,,Single Gene iModulon 8,Single Gene
