k,Name,in_iM,gene_weight,Regulator,Function,Category
4,WhiB4,True,0.0536702089,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
28,WhiB1,False,0.0504643509,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
54,Unc_7,False,-0.0357476523,,Uncharacterized iModulon 7,Uncharacterized
43,LysG,False,-0.0336301826,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
46,Rv2621c,False,-0.0266406935,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
30,HPT-2b Induced,False,-0.0258506225,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
68,Sulfur Metabolism,False,-0.024613494700000002,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
34,MbcA+Rv3249c+Rv3066,False,-0.023245868700000002,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
42,Nicotinate Metabolism,False,0.022601355,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
14,SG_2,False,0.021127931000000003,,Single Gene iModulon 2,Single Gene
49,Rv1828/SigH,False,-0.020711455900000002,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
63,SG_9,False,0.019659092200000002,,Single Gene iModulon 9,Single Gene
71,PDIM;PGL Synthesis,False,0.0185063869,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
70,Lsr2,False,0.0177995309,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
79,WhiB4/IdeR,False,0.0168360501,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
11,EccE1 KO,False,0.016080548400000002,,Single Gene iModulon that captures EccE1 knockout,KO
51,PhoP,False,-0.0154105779,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
56,Fatty Acid Biosynthesis,False,-0.0153353493,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
48,Leucine Related,False,0.0133554172,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
32,Unc_3,False,0.0124569477,,Uncharacterized iModulon 3,Uncharacterized
69,Rv0135+Rv1019,False,0.012390988700000001,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
29,Blal,False,-0.012171447,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
9,SigK,False,-0.0120994076,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
66,M-box,False,0.0119762105,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
13,SG_1,False,-0.011892519,,Single Gene iModulon 1,Single Gene
60,Rv0681,False,0.011856372300000001,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
75,Unc_9,False,-0.011081883800000001,,Uncharacterized iModulon 9,Uncharacterized
41,Unc_5,False,-0.0108663214,,Uncharacterized iModulon 5,Uncharacterized
52,DevR-2,False,0.0105099606,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
61,Nucleic Acid Hydrolysis ,False,0.0097999344,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
40,KstR2,False,-0.0096695602,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
22,SG_3,False,-0.0096035808,,Single Gene iModulon 3,Single Gene
12,Mycofactocin Synthesis Pathway,False,0.0095167988,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
31,ArgR,False,0.0094311133,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
21,MprA,False,0.008915604,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
0,SigH,False,-0.0087588794,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
47,SG_7,False,0.0087492472,,Single Gene iModulon 7,Single Gene
6,MarR,False,-0.0087081771,marR,Transcription factor that regulates the response to acid stress,Acid Stress
26,EspL KO,False,-0.008234585800000001,,Single Gene iModulon that captures EspL knockout,KO
64,Mce1R,False,-0.0081457325,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
76,SG_13,False,-0.0080624105,,Single Gene iModulon 13,Single Gene
20,FasR,False,-0.007982787,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
62,Rv2488c,False,0.00763115,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
39,SigC,False,0.006957086,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
35,Unc_4,False,-0.0068618662,,Uncharacterized iModulon 4,Uncharacterized
65,SG_10,False,0.0068520521000000004,,Single Gene iModulon 10,Single Gene
27,Unc_2,False,-0.0068394134,,Uncharacterized iModulon 2,Uncharacterized
59,Rv0576,False,0.0067132561,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
38,SG_5,False,0.0063196679,,Single Gene iModulon 5,Single Gene
2,IniR,False,-0.0061026422,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
1,Polyketide Synthase Complex,False,-0.0060180550000000005,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
73,SG_11,False,0.0054232738,,Single Gene iModulon 11,Single Gene
74,SG_12,False,-0.0053267031,,Single Gene iModulon 12,Single Gene
