k,Name,in_iM,gene_weight,Regulator,Function,Category
44,SG_6,False,0.0607128493,,Single Genes iModulon 6,Single Gene
73,SG_11,False,0.0522781358,,Single Gene iModulon 11,Single Gene
21,MprA,False,-0.0521683233,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
53,Rv1776c+WhiB4,False,0.0495896314,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
32,Unc_3,False,-0.046443861600000004,,Uncharacterized iModulon 3,Uncharacterized
47,SG_7,False,0.037645046200000004,,Single Gene iModulon 7,Single Gene
48,Leucine Related,False,0.0325530439,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
66,M-box,False,0.032526618300000004,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
17,VirS,False,-0.0305346352,virS,Transcription factor that is activated and responds to acidic environments,Redox
63,SG_9,False,-0.0269009906,,Single Gene iModulon 9,Single Gene
75,Unc_9,False,-0.026296732200000002,,Uncharacterized iModulon 9,Uncharacterized
72,Unc_8,False,0.0262512895,,Uncharacterized iModulon 8,Uncharacterized
16,Mce3R,False,-0.0257094219,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
31,ArgR,False,0.023565958600000003,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
38,SG_5,False,0.023523389000000002,,Single Gene iModulon 5,Single Gene
6,MarR,False,-0.0228904217,marR,Transcription factor that regulates the response to acid stress,Acid Stress
74,SG_12,False,-0.021588798000000003,,Single Gene iModulon 12,Single Gene
41,Unc_5,False,-0.0184116154,,Uncharacterized iModulon 5,Uncharacterized
25,Rv0078+Rv2034,False,-0.0177278301,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
77,Central Carbon Metabolism,False,-0.0170957844,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
55,WhiB7,False,0.016153705600000002,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
79,WhiB4/IdeR,False,-0.0161189207,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
2,IniR,False,-0.015572194800000001,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
18,Unc_1,False,-0.015331439300000001,,Uncharacterized iModulon 1,Uncharacterized
15,BkaR,False,0.014659718200000001,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
5,DevR-1,False,-0.0146150959,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
61,Nucleic Acid Hydrolysis ,False,0.0143906646,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
8,IdeR,False,0.014251309,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
57,SG_8,False,0.0140573639,,Single Gene iModulon 8,Single Gene
49,Rv1828/SigH,False,-0.0139109249,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
3,PyrR,False,0.013510785,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
59,Rv0576,False,-0.0131828819,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
50,Unc_6,False,0.013137643800000001,,Uncharacterized iModulon 6,Uncharacterized
64,Mce1R,False,0.0125982461,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
11,EccE1 KO,False,0.0118579364,,Single Gene iModulon that captures EccE1 knockout,KO
69,Rv0135+Rv1019,False,-0.0110125238,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
0,SigH,False,-0.0103688346,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
26,EspL KO,False,0.010072556,,Single Gene iModulon that captures EspL knockout,KO
14,SG_2,False,0.0100497671,,Single Gene iModulon 2,Single Gene
10,RicR,False,-0.0100397648,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
45,SigD,False,-0.0096906365,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
65,SG_10,False,0.0094142036,,Single Gene iModulon 10,Single Gene
39,SigC,False,-0.009284708800000001,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
46,Rv2621c,False,0.0085696231,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
71,PDIM;PGL Synthesis,False,-0.008194077400000001,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
24,Salicylate Induced,False,0.0077156038,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
