k,Name,in_iM,gene_weight,Regulator,Function,Category
67,Peptidoglycan Biosynthesis,False,0.030878433400000002,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
6,MarR,False,-0.0211462837,marR,Transcription factor that regulates the response to acid stress,Acid Stress
74,SG_12,False,-0.0183536051,,Single Gene iModulon 12,Single Gene
43,LysG,False,-0.0170145843,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
18,Unc_1,False,0.0162809763,,Uncharacterized iModulon 1,Uncharacterized
72,Unc_8,False,0.0159239611,,Uncharacterized iModulon 8,Uncharacterized
65,SG_10,False,0.0158697824,,Single Gene iModulon 10,Single Gene
31,ArgR,False,0.0158360942,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
59,Rv0576,False,-0.015559076100000001,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
28,WhiB1,False,-0.014947461700000001,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
0,SigH,False,-0.0148248397,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
53,Rv1776c+WhiB4,False,-0.0143799318,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
46,Rv2621c,False,0.0136450474,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
4,WhiB4,False,-0.0135200658,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
13,SG_1,False,0.0132337222,,Single Gene iModulon 1,Single Gene
75,Unc_9,False,0.012976934300000001,,Uncharacterized iModulon 9,Uncharacterized
2,IniR,False,-0.0125151138,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
51,PhoP,False,0.0121080671,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
1,Polyketide Synthase Complex,False,0.012091192800000001,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
58,Zur,False,0.0116351844,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
22,SG_3,False,0.011474698600000001,,Single Gene iModulon 3,Single Gene
27,Unc_2,False,-0.0113255469,,Uncharacterized iModulon 2,Uncharacterized
78,Positive Regulation of Growth,False,-0.0102612578,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
76,SG_13,False,0.0096172635,,Single Gene iModulon 13,Single Gene
