k,Name,in_iM,gene_weight,Regulator,Function,Category
75,Unc_9,True,0.1089575213,,Uncharacterized iModulon 9,Uncharacterized
44,SG_6,False,0.0341497022,,Single Genes iModulon 6,Single Gene
54,Unc_7,False,0.0253763277,,Uncharacterized iModulon 7,Uncharacterized
32,Unc_3,False,-0.024688018200000002,,Uncharacterized iModulon 3,Uncharacterized
3,PyrR,False,-0.023474654600000002,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
12,Mycofactocin Synthesis Pathway,False,-0.0227050491,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
63,SG_9,False,-0.0225920072,,Single Gene iModulon 9,Single Gene
49,Rv1828/SigH,False,-0.0210195863,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
34,MbcA+Rv3249c+Rv3066,False,0.0198046983,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
52,DevR-2,False,-0.0177810659,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
72,Unc_8,False,0.016737872100000002,,Uncharacterized iModulon 8,Uncharacterized
13,SG_1,False,0.0159500176,,Single Gene iModulon 1,Single Gene
39,SigC,False,-0.0157542235,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
64,Mce1R,False,-0.0153481068,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
35,Unc_4,False,0.0147315654,,Uncharacterized iModulon 4,Uncharacterized
28,WhiB1,False,-0.0147101728,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
37,Rv3095,False,0.0137810152,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
55,WhiB7,False,-0.0136741042,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
7,GroEL-GroES Complex,False,0.013188378,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
67,Peptidoglycan Biosynthesis,False,-0.0128542666,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
9,SigK,False,-0.012823748400000001,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
36,Fumarate Reductase,False,0.0127275939,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
51,PhoP,False,0.0120646833,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
70,Lsr2,False,-0.011615922400000001,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
53,Rv1776c+WhiB4,False,-0.0112321846,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
74,SG_12,False,0.0112054723,,Single Gene iModulon 12,Single Gene
19,WhiB6,False,0.011163240900000001,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
27,Unc_2,False,-0.010881370500000001,,Uncharacterized iModulon 2,Uncharacterized
15,BkaR,False,0.0105530173,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
14,SG_2,False,0.0105366822,,Single Gene iModulon 2,Single Gene
47,SG_7,False,-0.0103079865,,Single Gene iModulon 7,Single Gene
42,Nicotinate Metabolism,False,-0.0101039713,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
77,Central Carbon Metabolism,False,0.009783067500000001,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
5,DevR-1,False,0.0097081214,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
8,IdeR,False,-0.0088451448,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
21,MprA,False,-0.0085989929,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
41,Unc_5,False,-0.0085864157,,Uncharacterized iModulon 5,Uncharacterized
58,Zur,False,-0.0081947358,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
69,Rv0135+Rv1019,False,0.0080548255,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
61,Nucleic Acid Hydrolysis ,False,0.0075782918,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
24,Salicylate Induced,False,-0.0075767035,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
59,Rv0576,False,0.0074660161,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
71,PDIM;PGL Synthesis,False,0.0070850934,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
1,Polyketide Synthase Complex,False,0.0067415891000000006,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
33,SG_4,False,-0.0062596453,,Single Gene iModulon 4,Single Gene
26,EspL KO,False,0.0057553225,,Single Gene iModulon that captures EspL knockout,KO
50,Unc_6,False,-0.00563449,,Uncharacterized iModulon 6,Uncharacterized
23,PrpR,False,-0.0051754340000000005,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
11,EccE1 KO,False,-0.0050666922,,Single Gene iModulon that captures EccE1 knockout,KO
78,Positive Regulation of Growth,False,-0.0047505994000000005,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
73,SG_11,False,0.0046888314,,Single Gene iModulon 11,Single Gene
46,Rv2621c,False,-0.0045713276,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
43,LysG,False,-0.0042117214,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
22,SG_3,False,0.0037058387,,Single Gene iModulon 3,Single Gene
76,SG_13,False,-0.0036955347,,Single Gene iModulon 13,Single Gene
40,KstR2,False,0.0036912140000000004,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
6,MarR,False,0.0036750247,marR,Transcription factor that regulates the response to acid stress,Acid Stress
30,HPT-2b Induced,False,0.0035417817,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
56,Fatty Acid Biosynthesis,False,0.0034211899,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
20,FasR,False,-0.0029271896,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
66,M-box,False,0.0028256007,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
48,Leucine Related,False,-0.0028217792,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
0,SigH,False,-0.0027072164000000003,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
38,SG_5,False,-0.002697526,,Single Gene iModulon 5,Single Gene
68,Sulfur Metabolism,False,0.002550704,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
17,VirS,False,-0.0022256572,virS,Transcription factor that is activated and responds to acidic environments,Redox
10,RicR,False,0.0021871581000000003,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
60,Rv0681,False,-0.00212904,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
2,IniR,False,0.0021121545,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
79,WhiB4/IdeR,False,0.0019022274000000002,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
65,SG_10,False,-0.0016029596000000001,,Single Gene iModulon 10,Single Gene
25,Rv0078+Rv2034,False,0.0014567578,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
62,Rv2488c,False,-0.0010029111,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
31,ArgR,False,-0.0009199504,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
