k,Name,in_iM,gene_weight,Regulator,Function,Category
29,Blal,False,0.0180157203,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
68,Sulfur Metabolism,False,0.0173083264,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
60,Rv0681,False,-0.0167818367,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
72,Unc_8,False,-0.016602278800000002,,Uncharacterized iModulon 8,Uncharacterized
44,SG_6,False,-0.0157838889,,Single Genes iModulon 6,Single Gene
51,PhoP,False,-0.0137053129,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
65,SG_10,False,0.0132580635,,Single Gene iModulon 10,Single Gene
77,Central Carbon Metabolism,False,-0.0131033244,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
49,Rv1828/SigH,False,0.012145600900000001,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
63,SG_9,False,-0.0121113846,,Single Gene iModulon 9,Single Gene
9,SigK,False,-0.0107826419,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
52,DevR-2,False,-0.0096153842,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
58,Zur,False,0.0095638673,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
37,Rv3095,False,0.0094731435,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
43,LysG,False,0.0093152119,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
59,Rv0576,False,-0.0090920704,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
78,Positive Regulation of Growth,False,-0.0086454067,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
11,EccE1 KO,False,-0.008315475000000001,,Single Gene iModulon that captures EccE1 knockout,KO
75,Unc_9,False,0.008254720200000001,,Uncharacterized iModulon 9,Uncharacterized
79,WhiB4/IdeR,False,-0.008159913900000001,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
21,MprA,False,-0.0076415026,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
69,Rv0135+Rv1019,False,-0.0075010343,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
