,name,x,y,cog,color,link
meta,start,0.08583340750874499,,,,
Rv0001,dnaA,1,-0.0015151478,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0102631395,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.0072982067000000005,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.003937263,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.0019265796,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0087884621,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.0034037677,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.002923873,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.0054180378,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.0057583038000000005,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,0.0096009676,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,0.0040470769,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0052950035,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,0.0086797088,Transcription,#000000,
Rv0015c,pknA,17467,-0.0056307172,Transcription,#000000,
Rv0016c,pbpA,18759,0.0008842716,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,0.0083288232,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0037243813000000002,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0059068238000000006,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.0078050333,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.0008914044000000001,Function unknown,#0000ff,
Rv0022c,whiB5,27023,0.0319494966,Transcription,#000000,
Rv0023,Rv0023,27595,0.0049736665000000005,Transcription,#000000,
Rv0024,Rv0024,28362,-0.0141612379,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0058778625,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0027994239,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.0181234519,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0030934696,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.00628045,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,-0.0120484656,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0073484148000000004,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0159171634,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,-0.008991998000000001,Function unknown,#0000ff,
Rv0035,fadD34,37259,-0.010027239700000001,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.005955597,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.0059108992,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0084431778,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.006189299200000001,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.0069757607,Function unknown,#0000ff,
Rv0041,leuS,43562,-0.009088133200000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,0.0118188987,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0022570274,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.008090475,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.0259778372,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,0.0516888051,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,0.060788358,Transcription,#000000,
Rv0048c,Rv0048c,51828,0.0125862301,Function unknown,#0000ff,
Rv0049,Rv0049,52831,-0.0121289779,Function unknown,#0000ff,
Rv0050,ponA1,53663,-0.0128752719,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,-0.0033675563,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.009949297000000001,Function unknown,#0000ff,
Rv0053,rpsF,58192,-0.0138085918,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,-0.0063865943,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,-0.0068394134,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.0034165881,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,-0.0083376401,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,-0.007472188,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,0.0152250454,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,-0.0016909702,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0086807457,No COG annotation,#00bfbf,
Rv0062,celA1,65552,-0.0025733271000000003,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.002755131,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,0.0214264283,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,-0.0019133049,Function unknown,#0000ff,
Rv0064A,vapB1,71589,0.0120801593,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,-0.0155102723,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,0.0090303847,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,0.0171030785,Transcription,#000000,
Rv0068,Rv0068,75301,-0.0169006098,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,0.0350163768,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,0.0147578052,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,0.0162141049,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,0.0023058753,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,9.57528e-05,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,-0.008998091100000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,0.0043025085,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,0.0018167955000000001,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,0.020621705900000002,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,0.016793947,Transcription,#000000,
Rv0078A,Rv0078A,87208,0.0019729577000000002,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,0.0056043662000000005,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,0.057733444,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,0.035799891,Transcription,#000000,
Rv0081,Rv0081,89575,-0.0147673775,Transcription,#000000,
Rv0082,Rv0082,89924,0.0033480949,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,0.0117597592,Energy production and conversion,#708090,
Rv0084,hycD,92328,0.0048062606,Energy production and conversion,#708090,
