k,Name,in_iM,gene_weight,Regulator,Function,Category
77,Central Carbon Metabolism,True,0.0607854439,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
35,Unc_4,False,0.0399641954,,Uncharacterized iModulon 4,Uncharacterized
42,Nicotinate Metabolism,False,-0.025832958700000002,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
31,ArgR,False,0.0240232582,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
47,SG_7,False,-0.023423886600000002,,Single Gene iModulon 7,Single Gene
15,BkaR,False,-0.0229789369,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
54,Unc_7,False,-0.020976966,,Uncharacterized iModulon 7,Uncharacterized
21,MprA,False,0.0166524644,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
26,EspL KO,False,0.0162656563,,Single Gene iModulon that captures EspL knockout,KO
20,FasR,False,0.0148038378,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
74,SG_12,False,-0.0144303294,,Single Gene iModulon 12,Single Gene
34,MbcA+Rv3249c+Rv3066,False,0.0141926164,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
68,Sulfur Metabolism,False,-0.0136902532,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
73,SG_11,False,-0.013445044000000001,,Single Gene iModulon 11,Single Gene
16,Mce3R,False,0.013274762,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
13,SG_1,False,0.0131320262,,Single Gene iModulon 1,Single Gene
38,SG_5,False,-0.0130310831,,Single Gene iModulon 5,Single Gene
41,Unc_5,False,-0.0126783715,,Uncharacterized iModulon 5,Uncharacterized
32,Unc_3,False,-0.012637857300000001,,Uncharacterized iModulon 3,Uncharacterized
66,M-box,False,-0.0120754173,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
10,RicR,False,-0.0116811221,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
40,KstR2,False,0.010276657100000001,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
9,SigK,False,-0.009778197300000001,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
1,Polyketide Synthase Complex,False,0.009762788000000001,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
29,Blal,False,-0.0097156488,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
64,Mce1R,False,-0.009042919200000001,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
24,Salicylate Induced,False,-0.0086283868,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
70,Lsr2,False,0.0084795815,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
60,Rv0681,False,0.0083558257,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
44,SG_6,False,0.0082787227,,Single Genes iModulon 6,Single Gene
2,IniR,False,0.0078494926,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
4,WhiB4,False,-0.0077846801,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
28,WhiB1,False,-0.0077533454,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
18,Unc_1,False,0.0077372380000000004,,Uncharacterized iModulon 1,Uncharacterized
58,Zur,False,-0.007388857600000001,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
6,MarR,False,0.0072373285,marR,Transcription factor that regulates the response to acid stress,Acid Stress
53,Rv1776c+WhiB4,False,0.007085606800000001,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
51,PhoP,False,0.0065969914,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
12,Mycofactocin Synthesis Pathway,False,-0.0062518574000000006,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
48,Leucine Related,False,-0.0061331972,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
75,Unc_9,False,0.006126886000000001,,Uncharacterized iModulon 9,Uncharacterized
69,Rv0135+Rv1019,False,0.006074191400000001,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
43,LysG,False,0.0059652122,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
7,GroEL-GroES Complex,False,-0.0056525279,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
11,EccE1 KO,False,0.0054377864,,Single Gene iModulon that captures EccE1 knockout,KO
72,Unc_8,False,-0.0054062743000000005,,Uncharacterized iModulon 8,Uncharacterized
62,Rv2488c,False,-0.0052697797,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
