k,Name,in_iM,gene_weight,Regulator,Function,Category
35,Unc_4,True,0.09334818510000001,,Uncharacterized iModulon 4,Uncharacterized
33,SG_4,False,-0.0428248774,,Single Gene iModulon 4,Single Gene
42,Nicotinate Metabolism,False,0.0415156505,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
68,Sulfur Metabolism,False,-0.02930965,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
63,SG_9,False,0.028681312,,Single Gene iModulon 9,Single Gene
18,Unc_1,False,-0.028112286700000003,,Uncharacterized iModulon 1,Uncharacterized
66,M-box,False,0.025370660700000002,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
38,SG_5,False,-0.0241577642,,Single Gene iModulon 5,Single Gene
59,Rv0576,False,0.0220867722,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
74,SG_12,False,0.0210935048,,Single Gene iModulon 12,Single Gene
45,SigD,False,-0.0201859479,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
22,SG_3,False,0.0195737005,,Single Gene iModulon 3,Single Gene
57,SG_8,False,-0.0184880781,,Single Gene iModulon 8,Single Gene
46,Rv2621c,False,-0.018456554,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
7,GroEL-GroES Complex,False,-0.0180773702,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
6,MarR,False,-0.0171136221,marR,Transcription factor that regulates the response to acid stress,Acid Stress
51,PhoP,False,-0.0165100795,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
11,EccE1 KO,False,0.0164033858,,Single Gene iModulon that captures EccE1 knockout,KO
30,HPT-2b Induced,False,0.0160206213,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
58,Zur,False,0.015623991,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
25,Rv0078+Rv2034,False,-0.0153013726,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
32,Unc_3,False,-0.0146167755,,Uncharacterized iModulon 3,Uncharacterized
69,Rv0135+Rv1019,False,-0.0145761174,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
64,Mce1R,False,-0.0141025262,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
3,PyrR,False,-0.0136754996,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
78,Positive Regulation of Growth,False,-0.0136535739,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
43,LysG,False,-0.013010097100000001,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
54,Unc_7,False,-0.0119772604,,Uncharacterized iModulon 7,Uncharacterized
19,WhiB6,False,0.0118887356,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
26,EspL KO,False,0.0115138787,,Single Gene iModulon that captures EspL knockout,KO
17,VirS,False,0.0113136506,virS,Transcription factor that is activated and responds to acidic environments,Redox
77,Central Carbon Metabolism,False,0.011293274300000001,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
8,IdeR,False,-0.0105000561,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
9,SigK,False,-0.010461737,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
21,MprA,False,0.0097980172,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
0,SigH,False,0.0096729743,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
39,SigC,False,-0.0094770818,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
24,Salicylate Induced,False,0.009410792500000001,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
37,Rv3095,False,-0.0093273324,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
20,FasR,False,0.0087085898,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
61,Nucleic Acid Hydrolysis ,False,0.0086554973,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
28,WhiB1,False,0.0086407939,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
76,SG_13,False,-0.0084673393,,Single Gene iModulon 13,Single Gene
60,Rv0681,False,-0.0083526335,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
47,SG_7,False,0.0081592039,,Single Gene iModulon 7,Single Gene
10,RicR,False,0.0080370044,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
36,Fumarate Reductase,False,0.0075629386,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
