k,Name,in_iM,gene_weight,Regulator,Function,Category
77,Central Carbon Metabolism,False,0.0336380769,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
39,SigC,False,0.0177920067,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
16,Mce3R,False,-0.015616824900000001,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
3,PyrR,False,-0.015553267300000001,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
78,Positive Regulation of Growth,False,-0.015266041800000001,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
29,Blal,False,-0.014441752200000001,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
14,SG_2,False,0.0127798865,,Single Gene iModulon 2,Single Gene
64,Mce1R,False,-0.012575194500000001,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
69,Rv0135+Rv1019,False,-0.0122206984,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
31,ArgR,False,0.011397881300000001,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
47,SG_7,False,0.011386881500000001,,Single Gene iModulon 7,Single Gene
54,Unc_7,False,0.010447285300000001,,Uncharacterized iModulon 7,Uncharacterized
21,MprA,False,0.0104177602,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
23,PrpR,False,-0.0102393407,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
55,WhiB7,False,-0.0098273245,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
27,Unc_2,False,-0.0097163143,,Uncharacterized iModulon 2,Uncharacterized
45,SigD,False,-0.0093317639,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
51,PhoP,False,0.0085437997,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
33,SG_4,False,-0.0082558323,,Single Gene iModulon 4,Single Gene
70,Lsr2,False,-0.0081956801,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
32,Unc_3,False,-0.007790346300000001,,Uncharacterized iModulon 3,Uncharacterized
28,WhiB1,False,0.0077641789,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
72,Unc_8,False,-0.0074622231,,Uncharacterized iModulon 8,Uncharacterized
46,Rv2621c,False,0.007214745900000001,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
61,Nucleic Acid Hydrolysis ,False,0.0070925719000000005,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
22,SG_3,False,-0.0067708321000000005,,Single Gene iModulon 3,Single Gene
68,Sulfur Metabolism,False,-0.0067005961,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
38,SG_5,False,-0.006604248300000001,,Single Gene iModulon 5,Single Gene
12,Mycofactocin Synthesis Pathway,False,-0.0065119798000000005,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
53,Rv1776c+WhiB4,False,0.006348560400000001,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
13,SG_1,False,0.0058247839,,Single Gene iModulon 1,Single Gene
40,KstR2,False,0.0057697543,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
1,Polyketide Synthase Complex,False,-0.0055320877000000004,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
18,Unc_1,False,0.0055277799,,Uncharacterized iModulon 1,Uncharacterized
52,DevR-2,False,-0.0049218793,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
7,GroEL-GroES Complex,False,0.004681404100000001,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
6,MarR,False,0.0045098456,marR,Transcription factor that regulates the response to acid stress,Acid Stress
50,Unc_6,False,-0.0044711118,,Uncharacterized iModulon 6,Uncharacterized
34,MbcA+Rv3249c+Rv3066,False,-0.004401929000000001,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
25,Rv0078+Rv2034,False,-0.0042095822,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
24,Salicylate Induced,False,-0.0041971898,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
2,IniR,False,-0.004109105,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
58,Zur,False,0.0039872021,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
65,SG_10,False,-0.0038633782000000003,,Single Gene iModulon 10,Single Gene
63,SG_9,False,-0.0038561357000000004,,Single Gene iModulon 9,Single Gene
