k,Name,in_iM,gene_weight,Regulator,Function,Category
71,PDIM;PGL Synthesis,False,-0.0179947916,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
64,Mce1R,False,0.0172406529,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
12,Mycofactocin Synthesis Pathway,False,-0.0163359978,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
67,Peptidoglycan Biosynthesis,False,0.0144439262,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
40,KstR2,False,-0.0139231427,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
1,Polyketide Synthase Complex,False,0.0120901043,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
65,SG_10,False,0.0118243915,,Single Gene iModulon 10,Single Gene
77,Central Carbon Metabolism,False,0.011370638,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
55,WhiB7,False,0.0108315792,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
16,Mce3R,False,-0.010627325200000001,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
79,WhiB4/IdeR,False,0.0104641047,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
13,SG_1,False,0.009011438600000001,,Single Gene iModulon 1,Single Gene
60,Rv0681,False,-0.0089688509,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
68,Sulfur Metabolism,False,-0.008452774100000001,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
26,EspL KO,False,-0.0080199823,,Single Gene iModulon that captures EspL knockout,KO
54,Unc_7,False,0.0079108567,,Uncharacterized iModulon 7,Uncharacterized
73,SG_11,False,-0.007723017800000001,,Single Gene iModulon 11,Single Gene
45,SigD,False,0.0076726217,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
6,MarR,False,-0.007434557400000001,marR,Transcription factor that regulates the response to acid stress,Acid Stress
78,Positive Regulation of Growth,False,-0.0074312062,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
49,Rv1828/SigH,False,-0.007017586,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
38,SG_5,False,-0.0068352659,,Single Gene iModulon 5,Single Gene
36,Fumarate Reductase,False,-0.0065534465,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
76,SG_13,False,0.0063852681,,Single Gene iModulon 13,Single Gene
53,Rv1776c+WhiB4,False,-0.0063630219,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
61,Nucleic Acid Hydrolysis ,False,-0.006259609100000001,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
22,SG_3,False,-0.0056625681,,Single Gene iModulon 3,Single Gene
37,Rv3095,False,-0.005615575,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
66,M-box,False,0.0055113373,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
72,Unc_8,False,-0.0054972275,,Uncharacterized iModulon 8,Uncharacterized
32,Unc_3,False,0.0054320676,,Uncharacterized iModulon 3,Uncharacterized
29,Blal,False,0.005267139200000001,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
31,ArgR,False,0.0052395357,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
28,WhiB1,False,-0.0048605041,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
59,Rv0576,False,0.0048567839,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
27,Unc_2,False,-0.004739633300000001,,Uncharacterized iModulon 2,Uncharacterized
69,Rv0135+Rv1019,False,0.0047391626,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
