,name,x,y,cog,color,link
meta,start,0.0725812612491895,,,,
Rv0001,dnaA,1,5.41057e-05,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0054516974,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.013738320200000001,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,-0.0011879859,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.0017035874,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,0.0018037919,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.0042206221,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,-0.0090603864,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.0023037921000000003,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.0030541071,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0005888167000000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0033538858000000003,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0042626444000000005,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,0.0037892818,Transcription,#000000,
Rv0015c,pknA,17467,-0.0032651156,Transcription,#000000,
Rv0016c,pbpA,18759,0.0015400286000000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0065731078,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0062942619000000005,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,0.0059763354,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,0.0045714904,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.0049859303,Function unknown,#0000ff,
Rv0022c,whiB5,27023,0.0128450473,Transcription,#000000,
Rv0023,Rv0023,27595,-0.0189162668,Transcription,#000000,
Rv0024,Rv0024,28362,-0.0020282344,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,0.0141957802,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0033184862000000003,Function unknown,#0000ff,
Rv0027,Rv0027,31189,-0.010073489100000001,Function unknown,#0000ff,
Rv0028,Rv0028,31514,0.0022660128000000002,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0077927714000000006,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,0.0138852492,Function unknown,#0000ff,
Rv0032,bioF2,34295,0.0082443867,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0018698716000000002,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,0.0001343967,Function unknown,#0000ff,
Rv0035,fadD34,37259,0.0093156425,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.0017469990000000002,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.0039889099,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0091642389,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.022036291700000002,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.0002722099,Function unknown,#0000ff,
Rv0041,leuS,43562,0.0073657131,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,0.0096001287,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0059509218,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0078147315,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.010569106200000001,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,0.0193194527,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,0.006785317700000001,Transcription,#000000,
Rv0048c,Rv0048c,51828,0.0109699347,Function unknown,#0000ff,
Rv0049,Rv0049,52831,0.0067404886,Function unknown,#0000ff,
Rv0050,ponA1,53663,0.0005406884,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.0030209625,Function unknown,#0000ff,
Rv0052,Rv0052,57410,3.25074e-05,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.0026261778,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,0.0030429974,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,0.019659092200000002,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.0223956553,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,-0.0002628268,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,-0.0008179592,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,0.0114121311,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,0.0020290715,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0048419429,No COG annotation,#00bfbf,
Rv0062,celA1,65552,0.00022875410000000002,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.0125643568,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-0.003906451,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,3.20559e-05,Function unknown,#0000ff,
Rv0064A,vapB1,71589,-0.025501588500000002,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,-0.0068430165,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,0.0090210341,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,0.0057008473,Transcription,#000000,
Rv0068,Rv0068,75301,-0.0286683776,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,0.011109862,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,-0.0001012797,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,0.0106066671,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,-0.0061951045000000005,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,-0.004833973,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,-0.0038273905,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,0.0036472317,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,-0.0469956168,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,0.010080888100000001,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,0.0077867277,Transcription,#000000,
Rv0078A,Rv0078A,87208,-0.014109578800000001,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,-0.0079520419,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,-0.059283084300000004,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,-0.0349163659,Transcription,#000000,
Rv0081,Rv0081,89575,-0.0053480054,Transcription,#000000,
Rv0082,Rv0082,89924,0.0374471108,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,0.006299892400000001,Energy production and conversion,#708090,
Rv0084,hycD,92328,-0.0098499962,Energy production and conversion,#708090,
Rv0085,hycP,93289,0.0032948185000000003,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.0124960291,Energy production and conversion,#708090,
Rv0087,hycE,95414,0.0135633226,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,-0.009526328300000001,Function unknown,#0000ff,
