,name,x,y,cog,color,link
meta,start,0.0694241999899045,,,,
Rv0001,dnaA,1,0.0003720183,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,0.0015034735000000001,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.006131054,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,-0.005635149900000001,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.0023757933000000003,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,0.0018979636000000001,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,0.0007546219,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.008045038000000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.006155608000000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.0120660274,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0073099314000000006,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0041079356,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.00032507820000000003,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,0.009255806,Transcription,#000000,
Rv0015c,pknA,17467,0.005045679500000001,Transcription,#000000,
Rv0016c,pbpA,18759,0.007328776,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,0.0069800186,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,0.0037408666,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0007057148,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.0005694235000000001,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.0004136177,Function unknown,#0000ff,
Rv0022c,whiB5,27023,0.0048068349,Transcription,#000000,
Rv0023,Rv0023,27595,0.0081499853,Transcription,#000000,
Rv0024,Rv0024,28362,0.0070655188,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,0.0005594795,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0109641778,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.0069551791,Function unknown,#0000ff,
Rv0028,Rv0028,31514,0.0007995203000000001,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0010873192,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,-0.0001723929,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0164453916,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,0.0025649639000000003,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,0.0080017934,Function unknown,#0000ff,
Rv0035,fadD34,37259,-0.0059748252000000005,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,0.008317408,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,0.0034337272,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,0.0070548278,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.0062724021,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,0.0083460062,Function unknown,#0000ff,
Rv0041,leuS,43562,0.0014355551,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.00403389,Transcription,#000000,
Rv0043c,Rv0043c,47366,0.0021877444000000003,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0013063432,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.0061189885,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,0.0048790122,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,0.0007215427000000001,Transcription,#000000,
Rv0048c,Rv0048c,51828,-0.0003124291,Function unknown,#0000ff,
Rv0049,Rv0049,52831,-0.0041240626,Function unknown,#0000ff,
Rv0050,ponA1,53663,-0.004416641000000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.0028381117,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.0039959025000000006,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.0023959426,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,-0.0087653541,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,-0.0040749209,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,-0.0021059235,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,-0.0133809427,No COG annotation,#00bfbf,
