k,Name,in_iM,gene_weight,Regulator,Function,Category
41,Unc_5,False,0.030519229300000002,,Uncharacterized iModulon 5,Uncharacterized
70,Lsr2,False,0.025901215000000002,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
50,Unc_6,False,-0.0228973675,,Uncharacterized iModulon 6,Uncharacterized
77,Central Carbon Metabolism,False,-0.022747908600000002,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
78,Positive Regulation of Growth,False,0.0200364443,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
6,MarR,False,-0.0159486055,marR,Transcription factor that regulates the response to acid stress,Acid Stress
42,Nicotinate Metabolism,False,0.0158255847,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
21,MprA,False,-0.015698647700000002,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
31,ArgR,False,-0.015548157500000001,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
75,Unc_9,False,0.015218132300000001,,Uncharacterized iModulon 9,Uncharacterized
71,PDIM;PGL Synthesis,False,0.0131768665,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
49,Rv1828/SigH,False,-0.0130699043,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
47,SG_7,False,-0.0124743548,,Single Gene iModulon 7,Single Gene
10,RicR,False,-0.0123839384,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
18,Unc_1,False,0.0122765255,,Uncharacterized iModulon 1,Uncharacterized
32,Unc_3,False,0.011930809700000001,,Uncharacterized iModulon 3,Uncharacterized
14,SG_2,False,0.0118899096,,Single Gene iModulon 2,Single Gene
4,WhiB4,False,-0.0114549209,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
69,Rv0135+Rv1019,False,-0.0111600582,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
76,SG_13,False,-0.0110383571,,Single Gene iModulon 13,Single Gene
26,EspL KO,False,0.009703063100000001,,Single Gene iModulon that captures EspL knockout,KO
7,GroEL-GroES Complex,False,0.0091411806,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
67,Peptidoglycan Biosynthesis,False,-0.0090885145,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
17,VirS,False,0.0085913744,virS,Transcription factor that is activated and responds to acidic environments,Redox
37,Rv3095,False,-0.0083290379,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
45,SigD,False,-0.008042968900000001,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
44,SG_6,False,-0.007740809600000001,,Single Genes iModulon 6,Single Gene
40,KstR2,False,-0.0073775829000000005,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
35,Unc_4,False,0.0071594381,,Uncharacterized iModulon 4,Uncharacterized
33,SG_4,False,0.0065732679000000006,,Single Gene iModulon 4,Single Gene
63,SG_9,False,-0.0065477320000000006,,Single Gene iModulon 9,Single Gene
24,Salicylate Induced,False,-0.0064695974,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
39,SigC,False,-0.0064325126,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
16,Mce3R,False,0.0063886016,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
53,Rv1776c+WhiB4,False,-0.0063692379000000006,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
56,Fatty Acid Biosynthesis,False,0.0062624497000000005,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
57,SG_8,False,-0.0060799559000000005,,Single Gene iModulon 8,Single Gene
23,PrpR,False,-0.0058692261,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
61,Nucleic Acid Hydrolysis ,False,-0.0058496932000000005,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
64,Mce1R,False,0.005801726,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
62,Rv2488c,False,-0.005760768,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
27,Unc_2,False,-0.005691152200000001,,Uncharacterized iModulon 2,Uncharacterized
25,Rv0078+Rv2034,False,0.0055045364,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
65,SG_10,False,0.0051947677,,Single Gene iModulon 10,Single Gene
1,Polyketide Synthase Complex,False,-0.0051176474000000005,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
48,Leucine Related,False,0.005037376200000001,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
74,SG_12,False,-0.004843956,,Single Gene iModulon 12,Single Gene
58,Zur,False,0.0047051842,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
46,Rv2621c,False,-0.0043492343,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
36,Fumarate Reductase,False,0.0040549897,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
9,SigK,False,0.0039695283000000005,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
11,EccE1 KO,False,-0.0039474272,,Single Gene iModulon that captures EccE1 knockout,KO
55,WhiB7,False,-0.0039044956000000002,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
28,WhiB1,False,0.0036214855,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
51,PhoP,False,0.0035841132,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
8,IdeR,False,-0.0032172606,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
54,Unc_7,False,-0.0030445312,,Uncharacterized iModulon 7,Uncharacterized
30,HPT-2b Induced,False,0.0029581983,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
22,SG_3,False,0.0029559125,,Single Gene iModulon 3,Single Gene
5,DevR-1,False,-0.0028387695000000003,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
13,SG_1,False,-0.0028362965,,Single Gene iModulon 1,Single Gene
