k,Name,in_iM,gene_weight,Regulator,Function,Category
34,MbcA+Rv3249c+Rv3066,False,0.040110333500000005,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
39,SigC,False,0.0245753195,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
77,Central Carbon Metabolism,False,0.0215411544,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
76,SG_13,False,0.0204566814,,Single Gene iModulon 13,Single Gene
78,Positive Regulation of Growth,False,0.01992627,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
58,Zur,False,0.0197914693,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
40,KstR2,False,-0.0184455669,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
38,SG_5,False,-0.0181687207,,Single Gene iModulon 5,Single Gene
69,Rv0135+Rv1019,False,-0.0178326242,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
10,RicR,False,0.0158982673,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
0,SigH,False,0.0154206156,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
53,Rv1776c+WhiB4,False,-0.0138851965,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
1,Polyketide Synthase Complex,False,0.0133897952,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
24,Salicylate Induced,False,0.0133864568,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
49,Rv1828/SigH,False,-0.0131048052,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
55,WhiB7,False,-0.0118494758,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
32,Unc_3,False,-0.0118180214,,Uncharacterized iModulon 3,Uncharacterized
48,Leucine Related,False,-0.011803023900000001,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
54,Unc_7,False,0.011447495700000001,,Uncharacterized iModulon 7,Uncharacterized
72,Unc_8,False,-0.0100804895,,Uncharacterized iModulon 8,Uncharacterized
68,Sulfur Metabolism,False,0.0098703239,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
7,GroEL-GroES Complex,False,0.0088093561,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
50,Unc_6,False,-0.0086352455,,Uncharacterized iModulon 6,Uncharacterized
13,SG_1,False,0.0083725125,,Single Gene iModulon 1,Single Gene
52,DevR-2,False,-0.0080440446,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
62,Rv2488c,False,-0.0080401683,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
