k,Name,in_iM,gene_weight,Regulator,Function,Category
46,Rv2621c,False,0.046803828000000006,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
9,SigK,False,-0.034773736300000004,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
57,SG_8,False,-0.0342087541,,Single Gene iModulon 8,Single Gene
78,Positive Regulation of Growth,False,0.0340191768,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
41,Unc_5,False,0.0281168788,,Uncharacterized iModulon 5,Uncharacterized
38,SG_5,False,-0.0258121107,,Single Gene iModulon 5,Single Gene
28,WhiB1,False,-0.0253837991,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
17,VirS,False,-0.0244350875,virS,Transcription factor that is activated and responds to acidic environments,Redox
34,MbcA+Rv3249c+Rv3066,False,-0.022770163700000002,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
62,Rv2488c,False,0.0220552426,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
66,M-box,False,-0.0207315761,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
35,Unc_4,False,-0.0204221643,,Uncharacterized iModulon 4,Uncharacterized
1,Polyketide Synthase Complex,False,-0.0194258848,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
79,WhiB4/IdeR,False,0.019015204100000002,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
48,Leucine Related,False,0.01836416,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
72,Unc_8,False,0.0182063171,,Uncharacterized iModulon 8,Uncharacterized
39,SigC,False,0.0181998336,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
7,GroEL-GroES Complex,False,-0.017993415500000002,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
60,Rv0681,False,0.016254947500000002,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
64,Mce1R,False,0.0161498707,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
30,HPT-2b Induced,False,0.0160456322,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
22,SG_3,False,0.0133388859,,Single Gene iModulon 3,Single Gene
50,Unc_6,False,0.012895371000000001,,Uncharacterized iModulon 6,Uncharacterized
55,WhiB7,False,-0.012895063,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
54,Unc_7,False,0.012706501,,Uncharacterized iModulon 7,Uncharacterized
12,Mycofactocin Synthesis Pathway,False,-0.0123314797,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
21,MprA,False,0.012297128000000001,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
24,Salicylate Induced,False,-0.011741596200000001,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
