k,Name,in_iM,gene_weight,Regulator,Function,Category
54,Unc_7,True,0.0936406957,,Uncharacterized iModulon 7,Uncharacterized
3,PyrR,False,0.059324781900000005,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
67,Peptidoglycan Biosynthesis,False,-0.0265089776,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
57,SG_8,False,-0.0211279363,,Single Gene iModulon 8,Single Gene
32,Unc_3,False,-0.019661924900000002,,Uncharacterized iModulon 3,Uncharacterized
51,PhoP,False,0.0183805429,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
60,Rv0681,False,0.0182218934,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
48,Leucine Related,False,-0.0179405046,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
2,IniR,False,0.017676632,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
56,Fatty Acid Biosynthesis,False,-0.0167316246,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
37,Rv3095,False,-0.0154328368,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
70,Lsr2,False,0.0142426704,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
20,FasR,False,-0.0141229189,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
63,SG_9,False,-0.0135478382,,Single Gene iModulon 9,Single Gene
49,Rv1828/SigH,False,-0.0131394717,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
35,Unc_4,False,-0.0130890621,,Uncharacterized iModulon 4,Uncharacterized
23,PrpR,False,0.0129243825,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
75,Unc_9,False,0.012508319700000001,,Uncharacterized iModulon 9,Uncharacterized
68,Sulfur Metabolism,False,-0.012459468500000001,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
16,Mce3R,False,0.0123018151,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
