,name,x,y,cog,color,link
meta,start,0.0543951703753605,,,,
Rv0001,dnaA,1,-0.0068389668,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0047896309,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,0.0011318677,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,-0.0036625206,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.0091885265,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0057589065,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.0092195591,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,-0.0139188835,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,0.0018853001000000002,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,0.0069720114,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0044008714,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.007746866000000001,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0053610905,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0064925847,Transcription,#000000,
Rv0015c,pknA,17467,0.0016482519,Transcription,#000000,
Rv0016c,pbpA,18759,0.0043741832,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0054282305,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0118469135,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0151702681,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.010165717500000001,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.0029858623000000003,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.0014865737,Transcription,#000000,
Rv0023,Rv0023,27595,-0.0067742462,Transcription,#000000,
Rv0024,Rv0024,28362,0.0086287214,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,0.0003004734,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0051078270000000005,Function unknown,#0000ff,
Rv0027,Rv0027,31189,-0.0139237651,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0185873602,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0116859908,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,-0.0054141057000000005,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0125868876,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0137146008,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,-0.0074763375,Function unknown,#0000ff,
Rv0035,fadD34,37259,0.0018218418,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.0039856318,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.0025465796,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,0.007108765600000001,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.0153691976,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.016975262300000002,Function unknown,#0000ff,
Rv0041,leuS,43562,-0.0136937301,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,0.0058805819,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0011732605000000001,Transcription,#000000,
Rv0044c,Rv0044c,48233,0.0033270956,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,-0.0080078053,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.0083875511,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,-0.0164671563,Transcription,#000000,
Rv0048c,Rv0048c,51828,-0.0171975543,Function unknown,#0000ff,
Rv0049,Rv0049,52831,0.0049823662,Function unknown,#0000ff,
Rv0050,ponA1,53663,0.0014837790000000002,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.0012005294,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.0035322265,Function unknown,#0000ff,
Rv0053,rpsF,58192,-0.0020750973000000002,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,0.006029685700000001,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,0.0067132561,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.0033016523,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,-0.0012475039,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,-0.013681981800000001,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,-0.014863761000000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,-0.0071520776,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,-0.0097924463,No COG annotation,#00bfbf,
Rv0062,celA1,65552,0.0155496073,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,-0.0005723177,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-0.0286290322,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,0.0004542044,Function unknown,#0000ff,
Rv0064A,vapB1,71589,0.0108453208,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,-0.0098958568,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,-0.0150297156,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,-0.0036985826,Transcription,#000000,
Rv0068,Rv0068,75301,-0.0239308887,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,0.012102121,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,0.0009875249000000001,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,0.0067406286000000004,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,-0.0006406834,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,-0.0040055161,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,-0.0016299874,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,-0.0087907233,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,-0.0044989859,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,-0.0121134481,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,-0.017347567600000002,Transcription,#000000,
Rv0078A,Rv0078A,87208,-0.0041671789,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,-0.011523788,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,-0.0020148413,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,0.0051376462,Transcription,#000000,
Rv0081,Rv0081,89575,0.007828911000000001,Transcription,#000000,
Rv0082,Rv0082,89924,0.0049189013,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,0.0029533697,Energy production and conversion,#708090,
Rv0084,hycD,92328,-0.012351576000000001,Energy production and conversion,#708090,
Rv0085,hycP,93289,0.0003924706,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.0062450288,Energy production and conversion,#708090,
Rv0087,hycE,95414,-0.0016458214000000001,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,-0.014244460700000001,Function unknown,#0000ff,
Rv0089,Rv0089,97758,-0.0234578276,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,-0.005852278000000001,Function unknown,#0000ff,
Rv0091,mtn,99684,0.0043672886,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,0.0052629397,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,0.0025521313,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,0.021547947,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,0.00223954,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,-0.0144892596,Cell motility,#da70d6,
Rv0097,Rv0097,106734,-0.0058411033,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,-0.0042802714000000006,Function unknown,#0000ff,
Rv0099,fadD10,108156,-0.0143807277,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,-0.0260172525,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,-0.0081115587,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-0.011159899400000001,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,-0.0095378667,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,-0.0075772078,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,0.0085682355,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,-0.0082964591,Function unknown,#0000ff,
Rv0107c,ctpI,125643,-0.0008757468,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,0.019319683,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,0.0004843111,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,-0.012771962500000001,Cell motility,#da70d6,
Rv0111,Rv0111,133950,0.0043632181,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,-0.0058116875,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,0.0102895095,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,0.0163252976,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,0.025552710200000002,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,-0.048639412,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,-0.0047922139,Function unknown,#0000ff,
Rv0117,oxyS,141200,-0.0053907711,Transcription,#000000,
Rv0118c,oxcA,142128,0.0234272739,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,0.0121830414,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,-0.0026007313,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,-0.011541499200000001,Function unknown,#0000ff,
Rv0122,Rv0122,148491,0.0131856449,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,0.0234506593,No COG annotation,#00bfbf,
