,name,x,y,cog,color,link
meta,start,0.076731341487048,,,,
Rv0001,dnaA,1,-0.0138769327,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,0.0075481935000000005,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,0.0070085534,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0012695983000000001,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.007525502900000001,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,0.0141101313,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,0.0166944816,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.0031496629,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.0113884823,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,0.0015890210000000001,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0117267214,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0050865235000000005,Function unknown,#0000ff,
Rv0013,trpG,14914,0.0043993035,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0091615505,Transcription,#000000,
Rv0015c,pknA,17467,-0.0136908863,Transcription,#000000,
Rv0016c,pbpA,18759,-0.0101765148,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.010028806900000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0016534165,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0109471037,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.0023159835,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.007929237700000001,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.0039578658,Transcription,#000000,
Rv0023,Rv0023,27595,-0.020827274,Transcription,#000000,
Rv0024,Rv0024,28362,-0.0099937703,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0162814659,Function unknown,#0000ff,
Rv0026,Rv0026,29722,0.009952667,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.0001269407,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0144813983,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0076045143,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,0.0229435618,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0058218031,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0280609174,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,-0.0127310099,Function unknown,#0000ff,
Rv0035,fadD34,37259,-0.0170351372,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,0.0026411697000000003,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.0095629335,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0146146291,Transcription,#000000,
Rv0039c,Rv0039c,42004,0.0008161661,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.012678851000000001,Function unknown,#0000ff,
Rv0041,leuS,43562,0.0058764332,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0012300898,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0017937208,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0098343649,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.0025410959,Amino acid transport and metabolism,#ff0000,
